,gisjoin,year,state,blkgrpa,geoid,white_g3,black_g3,native_g3,asian_g3,hawaiianpacific_g3,other_g3,multiracial_g3,white_nhl_g3,hispanic_latino_g3
1410,G27005300248022,2010-2014,Minnesota,2,15000US270530248022,0,0,0,0,0,0,0,0,0
1411,G27005300248023,2010-2014,Minnesota,3,15000US270530248023,0,0,0,0,0,0,0,0,0
1412,G27005300249011,2010-2014,Minnesota,1,15000US270530249011,0,0,0,0,0,0,0,0,0
1413,G27005300249012,2010-2014,Minnesota,2,15000US270530249012,0,0,0,0,0,0,0,0,0
1414,G27005300249021,2010-2014,Minnesota,1,15000US270530249021,17,0,0,8,0,0,0,0,17
1415,G27005300249022,2010-2014,Minnesota,2,15000US270530249022,0,3,0,4,0,0,0,0,0
1416,G27005300249031,2010-2014,Minnesota,1,15000US270530249031,12,0,0,0,0,0,0,12,0
1417,G27005300249032,2010-2014,Minnesota,2,15000US270530249032,28,21,0,0,0,42,7,16,54
1418,G27005300251001,2010-2014,Minnesota,1,15000US270530251001,0,0,0,0,0,0,0,0,0
1419,G27005300251002,2010-2014,Minnesota,2,15000US270530251002,0,0,0,0,0,0,0,0,0
1420,G27005300251003,2010-2014,Minnesota,3,15000US270530251003,0,0,0,0,0,0,0,0,0
1421,G27005300252011,2010-2014,Minnesota,1,15000US270530252011,0,0,0,0,0,0,0,0,0
1422,G27005300252012,2010-2014,Minnesota,2,15000US270530252012,32,0,0,0,0,0,0,0,32
1423,G27005300252013,2010-2014,Minnesota,3,15000US270530252013,11,0,0,0,0,9,0,0,20
1424,G27005300252051,2010-2014,Minnesota,1,15000US270530252051,14,0,0,0,0,0,0,14,0
1425,G27005300252052,2010-2014,Minnesota,2,15000US270530252052,0,0,0,0,0,0,0,0,0
1426,G27005300252053,2010-2014,Minnesota,3,15000US270530252053,15,0,0,0,0,0,0,15,0
1427,G27005300252054,2010-2014,Minnesota,4,15000US270530252054,0,0,0,0,0,0,0,0,0
1428,G27005300252055,2010-2014,Minnesota,5,15000US270530252055,0,0,0,0,0,0,0,0,0
1429,G27005300253011,2010-2014,Minnesota,1,15000US270530253011,0,0,0,0,0,0,0,0,0
1430,G27005300253012,2010-2014,Minnesota,2,15000US270530253012,11,0,0,0,0,0,0,11,0
1431,G27005300253013,2010-2014,Minnesota,3,15000US270530253013,0,0,0,0,0,0,0,0,0
1432,G27005300253021,2010-2014,Minnesota,1,15000US270530253021,18,0,0,0,0,0,0,18,0
1433,G27005300253022,2010-2014,Minnesota,2,15000US270530253022,0,0,0,0,0,0,0,0,0
1434,G27005300253023,2010-2014,Minnesota,3,15000US270530253023,19,0,0,12,0,0,0,19,0
1435,G27005300254011,2010-2014,Minnesota,1,15000US270530254011,0,0,0,0,0,0,12,0,0
1436,G27005300254012,2010-2014,Minnesota,2,15000US270530254012,0,0,0,0,0,0,0,0,0
1437,G27005300254013,2010-2014,Minnesota,3,15000US270530254013,0,11,0,0,0,0,0,0,0
1438,G27005300254031,2010-2014,Minnesota,1,15000US270530254031,69,0,0,0,0,0,0,45,24
1439,G27005300254032,2010-2014,Minnesota,2,15000US270530254032,0,0,0,0,0,0,0,0,0
1440,G27005300254033,2010-2014,Minnesota,3,15000US270530254033,9,0,0,0,0,0,0,9,0
1441,G27005300256011,2010-2014,Minnesota,1,15000US270530256011,0,0,0,0,0,0,0,0,0
1442,G27005300256012,2010-2014,Minnesota,2,15000US270530256012,0,0,0,0,0,10,0,0,0
1443,G27005300256031,2010-2014,Minnesota,1,15000US270530256031,0,0,0,0,0,0,12,0,12
1444,G27005300256032,2010-2014,Minnesota,2,15000US270530256032,0,0,0,0,0,0,0,0,0
1445,G27005300256033,2010-2014,Minnesota,3,15000US270530256033,0,0,0,0,0,0,0,0,0
1446,G27005300256034,2010-2014,Minnesota,4,15000US270530256034,0,0,0,0,0,0,0,0,0
1447,G27005300256051,2010-2014,Minnesota,1,15000US270530256051,0,0,0,0,0,0,8,0,0
1448,G27005300256052,2010-2014,Minnesota,2,15000US270530256052,28,0,0,0,0,0,0,28,0
1449,G27005300256053,2010-2014,Minnesota,3,15000US270530256053,0,0,0,0,0,0,0,0,0
1450,G27005300256054,2010-2014,Minnesota,4,15000US270530256054,11,0,0,0,0,0,0,11,0
1451,G27005300257011,2010-2014,Minnesota,1,15000US270530257011,0,0,0,0,0,0,0,0,0
1452,G27005300257012,2010-2014,Minnesota,2,15000US270530257012,0,0,0,0,0,0,0,0,0
1453,G27005300257013,2010-2014,Minnesota,3,15000US270530257013,13,0,0,0,0,0,0,13,0
1454,G27005300257014,2010-2014,Minnesota,4,15000US270530257014,42,0,0,0,0,0,0,42,0
1455,G27005300257015,2010-2014,Minnesota,5,15000US270530257015,12,0,0,0,0,0,0,12,0
1456,G27005300257016,2010-2014,Minnesota,6,15000US270530257016,0,0,0,0,0,0,0,0,0
1457,G27005300257021,2010-2014,Minnesota,1,15000US270530257021,0,0,0,0,0,0,0,0,0
1458,G27005300257022,2010-2014,Minnesota,2,15000US270530257022,12,0,0,0,0,0,0,12,0
1459,G27005300257023,2010-2014,Minnesota,3,15000US270530257023,0,0,0,0,0,0,0,0,0
1460,G27005300257024,2010-2014,Minnesota,4,15000US270530257024,0,0,0,0,0,21,0,0,21
1461,G27005300257025,2010-2014,Minnesota,5,15000US270530257025,0,25,0,0,0,0,0,0,0
1462,G27005300258011,2010-2014,Minnesota,1,15000US270530258011,16,0,0,0,0,0,0,16,0
1463,G27005300258012,2010-2014,Minnesota,2,15000US270530258012,0,0,0,0,0,0,0,0,0
1464,G27005300258013,2010-2014,Minnesota,3,15000US270530258013,0,0,0,0,0,0,0,0,0
1465,G27005300258021,2010-2014,Minnesota,1,15000US270530258021,0,0,0,0,0,0,0,0,0
1466,G27005300258022,2010-2014,Minnesota,2,15000US270530258022,20,0,0,0,0,0,0,20,0
1467,G27005300258031,2010-2014,Minnesota,1,15000US270530258031,0,0,0,0,0,0,0,0,0
1468,G27005300258032,2010-2014,Minnesota,2,15000US270530258032,6,7,0,0,0,0,22,6,0
1469,G27005300258033,2010-2014,Minnesota,3,15000US270530258033,0,0,0,0,0,0,0,0,0
1470,G27005300258051,2010-2014,Minnesota,1,15000US270530258051,0,0,0,0,0,0,0,0,0
1471,G27005300258052,2010-2014,Minnesota,2,15000US270530258052,16,0,0,0,0,0,0,16,0
1472,G27005300258053,2010-2014,Minnesota,3,15000US270530258053,8,0,0,0,0,0,0,8,0
1473,G27005300259031,2010-2014,Minnesota,1,15000US270530259031,14,16,0,0,0,0,11,14,0
1474,G27005300259032,2010-2014,Minnesota,2,15000US270530259032,29,0,0,0,0,0,0,29,0
1475,G27005300259033,2010-2014,Minnesota,3,15000US270530259033,0,0,0,0,0,11,0,0,11
1476,G27005300259034,2010-2014,Minnesota,4,15000US270530259034,0,0,0,0,0,0,0,0,0
1477,G27005300259035,2010-2014,Minnesota,5,15000US270530259035,0,0,0,0,0,0,0,0,0
1478,G27005300259051,2010-2014,Minnesota,1,15000US270530259051,0,0,0,0,0,0,6,0,6
1479,G27005300259052,2010-2014,Minnesota,2,15000US270530259052,0,0,0,0,0,0,0,0,0
1480,G27005300259053,2010-2014,Minnesota,3,15000US270530259053,0,0,0,0,0,0,0,0,0
1481,G27005300259054,2010-2014,Minnesota,4,15000US270530259054,0,0,0,0,0,0,0,0,0
1482,G27005300259061,2010-2014,Minnesota,1,15000US270530259061,17,0,0,0,0,0,0,17,0
1483,G27005300259062,2010-2014,Minnesota,2,15000US270530259062,18,0,0,9,0,0,0,18,0
1484,G27005300259063,2010-2014,Minnesota,3,15000US270530259063,33,0,0,0,0,0,0,33,0
1485,G27005300259064,2010-2014,Minnesota,4,15000US270530259064,23,0,0,0,0,0,0,23,0
1486,G27005300259071,2010-2014,Minnesota,1,15000US270530259071,0,0,0,0,0,0,0,0,0
1487,G27005300259072,2010-2014,Minnesota,2,15000US270530259072,0,0,0,0,0,0,0,0,0
1488,G27005300259073,2010-2014,Minnesota,3,15000US270530259073,18,0,0,0,0,0,0,0,18
1489,G27005300259074,2010-2014,Minnesota,4,15000US270530259074,0,0,0,0,0,0,0,0,0
1490,G27005300260051,2010-2014,Minnesota,1,15000US270530260051,0,19,0,0,0,0,0,0,0
1491,G27005300260052,2010-2014,Minnesota,2,15000US270530260052,7,0,0,12,0,0,0,7,0
1492,G27005300260053,2010-2014,Minnesota,3,15000US270530260053,18,0,0,0,0,0,0,18,0
1493,G27005300260061,2010-2014,Minnesota,1,15000US270530260061,8,0,0,0,0,0,0,8,0
1494,G27005300260062,2010-2014,Minnesota,2,15000US270530260062,0,0,0,0,0,0,20,0,7
1495,G27005300260063,2010-2014,Minnesota,3,15000US270530260063,27,8,0,11,0,0,0,27,0
1496,G27005300260071,2010-2014,Minnesota,1,15000US270530260071,8,0,0,0,0,0,0,8,0
1497,G27005300260072,2010-2014,Minnesota,2,15000US270530260072,13,0,0,0,0,0,0,13,0
1498,G27005300260073,2010-2014,Minnesota,3,15000US270530260073,0,0,0,0,0,0,17,0,0
1499,G27005300260131,2010-2014,Minnesota,1,15000US270530260131,3,0,0,0,0,0,0,3,0
1500,G27005300260132,2010-2014,Minnesota,2,15000US270530260132,10,0,0,6,0,0,0,10,0
1501,G27005300260133,2010-2014,Minnesota,3,15000US270530260133,22,0,0,0,0,0,0,22,0
1502,G27005300260134,2010-2014,Minnesota,4,15000US270530260134,0,0,0,0,0,0,0,0,0
1503,G27005300260141,2010-2014,Minnesota,1,15000US270530260141,25,0,0,0,0,0,0,25,0
1504,G27005300260142,2010-2014,Minnesota,2,15000US270530260142,48,0,0,0,0,0,0,48,0
1505,G27005300260143,2010-2014,Minnesota,3,15000US270530260143,14,0,0,3,0,0,7,14,0
1506,G27005300260151,2010-2014,Minnesota,1,15000US270530260151,23,0,0,0,0,0,0,23,0
1507,G27005300260152,2010-2014,Minnesota,2,15000US270530260152,0,0,0,0,0,0,0,0,0
1508,G27005300260153,2010-2014,Minnesota,3,15000US270530260153,55,0,0,0,0,0,16,55,0
1509,G27005300260161,2010-2014,Minnesota,1,15000US270530260161,34,0,0,0,0,0,27,34,0
1510,G27005300260162,2010-2014,Minnesota,2,15000US270530260162,11,17,0,0,0,0,0,0,11
1511,G27005300260163,2010-2014,Minnesota,3,15000US270530260163,0,0,0,0,0,0,0,0,0
1512,G27005300260181,2010-2014,Minnesota,1,15000US270530260181,64,0,15,0,0,0,0,21,43
1513,G27005300260182,2010-2014,Minnesota,2,15000US270530260182,82,0,0,0,0,0,0,82,0
1514,G27005300260183,2010-2014,Minnesota,3,15000US270530260183,0,0,0,16,0,0,0,0,0
1515,G27005300260191,2010-2014,Minnesota,1,15000US270530260191,0,0,0,0,0,0,0,0,0
1516,G27005300260192,2010-2014,Minnesota,2,15000US270530260192,62,0,0,0,0,0,0,62,0
1517,G27005300260193,2010-2014,Minnesota,3,15000US270530260193,0,0,0,10,0,0,0,0,0
1518,G27005300260201,2010-2014,Minnesota,1,15000US270530260201,0,0,0,0,0,0,0,0,0
1519,G27005300260202,2010-2014,Minnesota,2,15000US270530260202,0,0,0,0,0,0,0,0,0
1520,G27005300260203,2010-2014,Minnesota,3,15000US270530260203,0,12,0,0,0,0,0,0,0
1521,G27005300260211,2010-2014,Minnesota,1,15000US270530260211,19,0,0,0,0,0,0,19,0
1522,G27005300260212,2010-2014,Minnesota,2,15000US270530260212,0,26,0,0,0,0,19,0,0
1523,G27005300260221,2010-2014,Minnesota,1,15000US270530260221,108,0,0,21,0,0,0,108,0
1524,G27005300260222,2010-2014,Minnesota,2,15000US270530260222,0,0,0,0,0,0,0,0,0
1525,G27005300260223,2010-2014,Minnesota,3,15000US270530260223,35,0,0,0,0,0,0,35,0
1526,G27005300261011,2010-2014,Minnesota,1,15000US270530261011,31,0,0,0,0,0,0,22,9
1527,G27005300261012,2010-2014,Minnesota,2,15000US270530261012,7,0,0,0,0,0,0,7,0
1528,G27005300261013,2010-2014,Minnesota,3,15000US270530261013,10,0,0,0,0,0,0,10,0
1529,G27005300261031,2010-2014,Minnesota,1,15000US270530261031,0,0,0,0,0,0,0,0,0
1530,G27005300261032,2010-2014,Minnesota,2,15000US270530261032,11,0,0,0,0,0,0,11,0
1531,G27005300261041,2010-2014,Minnesota,1,15000US270530261041,0,0,0,0,0,0,0,0,0
1532,G27005300261042,2010-2014,Minnesota,2,15000US270530261042,0,17,0,0,0,0,0,0,0
1533,G27005300261043,2010-2014,Minnesota,3,15000US270530261043,0,0,0,0,0,0,0,0,0
1534,G27005300262011,2010-2014,Minnesota,1,15000US270530262011,16,0,0,0,0,0,0,16,0
1535,G27005300262012,2010-2014,Minnesota,2,15000US270530262012,19,0,0,0,0,0,0,19,0
1536,G27005300262021,2010-2014,Minnesota,1,15000US270530262021,11,0,0,0,0,0,0,11,0
1537,G27005300262022,2010-2014,Minnesota,2,15000US270530262022,33,0,0,0,0,0,12,33,0
1538,G27005300262051,2010-2014,Minnesota,1,15000US270530262051,10,0,0,0,0,0,0,10,0
1539,G27005300262052,2010-2014,Minnesota,2,15000US270530262052,31,0,0,0,0,0,0,22,9
1540,G27005300262053,2010-2014,Minnesota,3,15000US270530262053,9,0,0,0,0,0,0,9,0
1541,G27005300262061,2010-2014,Minnesota,1,15000US270530262061,0,0,0,0,0,0,0,0,0
1542,G27005300262062,2010-2014,Minnesota,2,15000US270530262062,0,0,0,0,0,0,0,0,0
1543,G27005300262063,2010-2014,Minnesota,3,15000US270530262063,14,0,0,11,0,0,0,14,0
1544,G27005300262071,2010-2014,Minnesota,1,15000US270530262071,7,0,0,0,0,8,40,7,8
1545,G27005300262072,2010-2014,Minnesota,2,15000US270530262072,23,0,0,0,0,0,0,23,0
1546,G27005300262081,2010-2014,Minnesota,1,15000US270530262081,8,0,0,0,0,0,0,8,0
1547,G27005300262082,2010-2014,Minnesota,2,15000US270530262082,33,0,0,0,0,0,0,33,0
1548,G27005300262083,2010-2014,Minnesota,3,15000US270530262083,7,0,0,0,0,0,0,7,0
1549,G27005300263011,2010-2014,Minnesota,1,15000US270530263011,7,0,0,0,0,0,10,7,0
1550,G27005300263012,2010-2014,Minnesota,2,15000US270530263012,10,0,0,0,0,0,0,10,0
1551,G27005300263021,2010-2014,Minnesota,1,15000US270530263021,0,0,0,0,0,0,0,0,0
1552,G27005300263022,2010-2014,Minnesota,2,15000US270530263022,0,0,0,0,0,0,0,0,0
1553,G27005300263023,2010-2014,Minnesota,3,15000US270530263023,23,0,0,0,0,0,0,23,0
1554,G27005300263024,2010-2014,Minnesota,4,15000US270530263024,12,0,0,0,0,0,0,12,0
1555,G27005300264021,2010-2014,Minnesota,1,15000US270530264021,19,14,0,0,0,0,0,19,0
1556,G27005300264022,2010-2014,Minnesota,2,15000US270530264022,14,0,0,0,0,0,0,0,14
1557,G27005300264023,2010-2014,Minnesota,3,15000US270530264023,0,0,0,0,0,0,0,0,0
1558,G27005300264024,2010-2014,Minnesota,4,15000US270530264024,0,0,0,0,0,0,0,0,0
1559,G27005300264031,2010-2014,Minnesota,1,15000US270530264031,8,0,0,0,0,0,0,8,0
1560,G27005300264032,2010-2014,Minnesota,2,15000US270530264032,32,0,0,0,0,0,0,32,0
1561,G27005300264041,2010-2014,Minnesota,1,15000US270530264041,0,0,0,0,0,0,0,0,0
1562,G27005300264042,2010-2014,Minnesota,2,15000US270530264042,0,0,0,0,0,13,0,0,13
1563,G27005300264043,2010-2014,Minnesota,3,15000US270530264043,36,0,0,0,0,0,0,36,0
1564,G27005300265051,2010-2014,Minnesota,1,15000US270530265051,8,7,0,0,0,0,0,8,0
1565,G27005300265052,2010-2014,Minnesota,2,15000US270530265052,12,2,0,0,0,0,12,12,0
1566,G27005300265071,2010-2014,Minnesota,1,15000US270530265071,28,0,0,0,0,0,0,28,0
1567,G27005300265072,2010-2014,Minnesota,2,15000US270530265072,13,0,0,0,0,0,0,13,0
1568,G27005300265081,2010-2014,Minnesota,1,15000US270530265081,0,0,0,0,0,0,0,0,0
1569,G27005300265082,2010-2014,Minnesota,2,15000US270530265082,12,0,0,0,0,0,0,12,0
1570,G27005300265083,2010-2014,Minnesota,3,15000US270530265083,0,0,0,0,0,0,0,0,0
1571,G27005300265091,2010-2014,Minnesota,1,15000US270530265091,7,0,0,15,0,0,0,7,0
1572,G27005300265092,2010-2014,Minnesota,2,15000US270530265092,11,0,0,0,0,0,0,11,0
1573,G27005300265101,2010-2014,Minnesota,1,15000US270530265101,0,0,0,0,0,0,0,0,0
1574,G27005300265102,2010-2014,Minnesota,2,15000US270530265102,0,0,0,0,0,0,14,0,0
1575,G27005300265103,2010-2014,Minnesota,3,15000US270530265103,0,0,0,0,0,0,13,0,0
1576,G27005300265111,2010-2014,Minnesota,1,15000US270530265111,0,0,0,0,0,0,0,0,0
1577,G27005300265112,2010-2014,Minnesota,2,15000US270530265112,29,0,0,0,0,0,0,7,22
1578,G27005300265113,2010-2014,Minnesota,3,15000US270530265113,21,0,0,7,0,0,0,21,0
1579,G27005300265121,2010-2014,Minnesota,1,15000US270530265121,19,0,0,0,0,0,0,19,0
1580,G27005300265122,2010-2014,Minnesota,2,15000US270530265122,0,0,0,0,0,0,0,0,0
1581,G27005300265123,2010-2014,Minnesota,3,15000US270530265123,5,0,0,0,0,0,1,5,0
1582,G27005300265124,2010-2014,Minnesota,4,15000US270530265124,0,15,0,0,0,0,0,0,0
1583,G27005300265125,2010-2014,Minnesota,5,15000US270530265125,12,0,0,0,0,0,0,12,0
1584,G27005300265126,2010-2014,Minnesota,6,15000US270530265126,0,0,0,0,0,0,0,0,0
1585,G27005300265127,2010-2014,Minnesota,7,15000US270530265127,0,49,0,0,0,0,0,0,0
1586,G27005300265141,2010-2014,Minnesota,1,15000US270530265141,0,0,0,0,0,0,0,0,0
1587,G27005300265142,2010-2014,Minnesota,2,15000US270530265142,0,0,0,0,0,0,0,0,0
1588,G27005300265143,2010-2014,Minnesota,3,15000US270530265143,13,0,0,0,0,0,0,13,0
1589,G27005300265144,2010-2014,Minnesota,4,15000US270530265144,0,0,0,0,0,0,0,0,0
1590,G27005300266051,2010-2014,Minnesota,1,15000US270530266051,22,0,0,0,0,0,0,22,0
1591,G27005300266052,2010-2014,Minnesota,2,15000US270530266052,11,0,0,0,0,0,0,11,0
1592,G27005300266061,2010-2014,Minnesota,1,15000US270530266061,34,0,0,0,0,0,0,34,0
1593,G27005300266062,2010-2014,Minnesota,2,15000US270530266062,0,0,0,0,0,0,7,0,0
1594,G27005300266063,2010-2014,Minnesota,3,15000US270530266063,0,0,0,0,0,0,0,0,0
1595,G27005300266091,2010-2014,Minnesota,1,15000US270530266091,15,0,0,0,0,0,0,15,0
1596,G27005300266092,2010-2014,Minnesota,2,15000US270530266092,29,0,0,0,0,0,0,29,0
1597,G27005300266093,2010-2014,Minnesota,3,15000US270530266093,14,0,0,0,0,0,0,14,0
1598,G27005300266101,2010-2014,Minnesota,1,15000US270530266101,48,0,0,9,0,0,0,48,0
1599,G27005300266102,2010-2014,Minnesota,2,15000US270530266102,9,0,0,0,0,0,0,9,0
1600,G27005300266103,2010-2014,Minnesota,3,15000US270530266103,0,0,0,0,0,0,0,0,0
1601,G27005300266104,2010-2014,Minnesota,4,15000US270530266104,10,0,0,0,0,0,0,10,0
1602,G27005300266111,2010-2014,Minnesota,1,15000US270530266111,19,0,0,0,0,0,0,19,0
1603,G27005300266112,2010-2014,Minnesota,2,15000US270530266112,0,0,0,0,0,0,0,0,0
1604,G27005300266113,2010-2014,Minnesota,3,15000US270530266113,0,9,0,0,0,0,18,0,0
1605,G27005300266114,2010-2014,Minnesota,4,15000US270530266114,30,0,0,0,0,0,0,30,0
1606,G27005300266121,2010-2014,Minnesota,1,15000US270530266121,40,11,0,36,0,0,0,40,0
1607,G27005300266122,2010-2014,Minnesota,2,15000US270530266122,17,0,0,0,0,0,0,17,0
1608,G27005300266123,2010-2014,Minnesota,3,15000US270530266123,29,0,0,31,0,0,0,29,0
1609,G27005300266124,2010-2014,Minnesota,4,15000US270530266124,16,0,0,0,0,0,0,16,0
1610,G27005300266131,2010-2014,Minnesota,1,15000US270530266131,75,0,0,0,0,0,39,15,60
1611,G27005300266132,2010-2014,Minnesota,2,15000US270530266132,36,0,0,0,0,0,0,36,0
1612,G27005300267021,2010-2014,Minnesota,1,15000US270530267021,8,0,0,0,0,0,0,8,0
1613,G27005300267022,2010-2014,Minnesota,2,15000US270530267022,0,0,0,0,0,0,4,0,0
1614,G27005300267061,2010-2014,Minnesota,1,15000US270530267061,42,0,0,0,0,0,0,42,0
1615,G27005300267062,2010-2014,Minnesota,2,15000US270530267062,10,0,0,0,0,0,0,10,0
1616,G27005300267063,2010-2014,Minnesota,3,15000US270530267063,9,0,0,0,0,0,8,9,0
1617,G27005300267071,2010-2014,Minnesota,1,15000US270530267071,23,25,0,0,0,0,0,23,0
1618,G27005300267072,2010-2014,Minnesota,2,15000US270530267072,0,0,0,0,0,0,0,0,0
1619,G27005300267073,2010-2014,Minnesota,3,15000US270530267073,11,0,0,0,0,0,0,11,0
1620,G27005300267074,2010-2014,Minnesota,4,15000US270530267074,41,0,0,0,0,0,14,41,0
1621,G27005300267081,2010-2014,Minnesota,1,15000US270530267081,0,0,0,0,0,0,0,0,0
1622,G27005300267082,2010-2014,Minnesota,2,15000US270530267082,0,0,0,0,0,0,0,0,0
1623,G27005300267083,2010-2014,Minnesota,3,15000US270530267083,14,0,0,0,0,0,11,14,0
1624,G27005300267084,2010-2014,Minnesota,4,15000US270530267084,11,0,0,0,0,0,0,11,0
1625,G27005300267085,2010-2014,Minnesota,5,15000US270530267085,0,0,0,0,0,0,0,0,0
1626,G27005300267101,2010-2014,Minnesota,1,15000US270530267101,0,0,0,0,0,0,0,0,0
1627,G27005300267102,2010-2014,Minnesota,2,15000US270530267102,19,0,0,0,0,0,0,19,0
1628,G27005300267103,2010-2014,Minnesota,3,15000US270530267103,32,0,0,0,0,0,0,32,0
1629,G27005300267104,2010-2014,Minnesota,4,15000US270530267104,0,0,0,11,0,0,0,0,0
1630,G27005300267105,2010-2014,Minnesota,5,15000US270530267105,66,0,0,0,0,0,0,66,0
1631,G27005300267106,2010-2014,Minnesota,6,15000US270530267106,0,0,0,0,0,0,0,0,0
1632,G27005300267111,2010-2014,Minnesota,1,15000US270530267111,8,0,0,0,0,0,0,8,0
1633,G27005300267112,2010-2014,Minnesota,2,15000US270530267112,10,0,0,0,0,0,0,10,0
1634,G27005300267121,2010-2014,Minnesota,1,15000US270530267121,0,0,0,0,0,0,0,0,0
1635,G27005300267122,2010-2014,Minnesota,2,15000US270530267122,8,0,0,0,0,0,0,8,0
1636,G27005300267131,2010-2014,Minnesota,1,15000US270530267131,35,6,0,0,0,0,0,29,6
1637,G27005300267132,2010-2014,Minnesota,2,15000US270530267132,0,0,0,0,0,0,0,0,0
1638,G27005300267133,2010-2014,Minnesota,3,15000US270530267133,0,0,0,0,0,0,0,0,0
1639,G27005300267134,2010-2014,Minnesota,4,15000US270530267134,0,0,0,0,0,0,0,0,0
1640,G27005300267141,2010-2014,Minnesota,1,15000US270530267141,103,0,0,0,0,0,17,103,0
1641,G27005300267142,2010-2014,Minnesota,2,15000US270530267142,47,0,0,0,0,0,0,47,0
1642,G27005300267143,2010-2014,Minnesota,3,15000US270530267143,0,10,0,0,0,0,0,0,0
1643,G27005300267151,2010-2014,Minnesota,1,15000US270530267151,68,0,0,0,0,0,0,68,0
1644,G27005300267152,2010-2014,Minnesota,2,15000US270530267152,36,0,0,9,0,0,26,36,0
1645,G27005300267153,2010-2014,Minnesota,3,15000US270530267153,147,0,0,58,0,0,0,138,39
1646,G27005300267154,2010-2014,Minnesota,4,15000US270530267154,55,0,0,0,0,0,0,55,0
1647,G27005300267161,2010-2014,Minnesota,1,15000US270530267161,66,0,0,0,0,0,0,66,0
1648,G27005300267162,2010-2014,Minnesota,2,15000US270530267162,0,0,0,0,0,0,0,0,0
1649,G27005300267163,2010-2014,Minnesota,3,15000US270530267163,55,0,0,0,0,0,0,55,0
1650,G27005300267164,2010-2014,Minnesota,4,15000US270530267164,0,13,0,0,0,0,0,0,0
1651,G27005300268071,2010-2014,Minnesota,1,15000US270530268071,0,0,0,0,0,0,0,0,0
1652,G27005300268072,2010-2014,Minnesota,2,15000US270530268072,0,0,0,0,0,0,0,0,0
1653,G27005300268073,2010-2014,Minnesota,3,15000US270530268073,0,0,0,0,0,0,0,0,0
1654,G27005300268074,2010-2014,Minnesota,4,15000US270530268074,0,0,0,0,0,0,0,0,0
1655,G27005300268075,2010-2014,Minnesota,5,15000US270530268075,18,0,0,0,0,0,0,18,0
1656,G27005300268076,2010-2014,Minnesota,6,15000US270530268076,0,0,0,0,0,0,0,0,0
1657,G27005300268091,2010-2014,Minnesota,1,15000US270530268091,0,33,0,0,0,31,0,0,31
1658,G27005300268092,2010-2014,Minnesota,2,15000US270530268092,0,0,0,0,0,0,0,0,0
1659,G27005300268093,2010-2014,Minnesota,3,15000US270530268093,11,0,9,0,0,0,0,11,9
1660,G27005300268101,2010-2014,Minnesota,1,15000US270530268101,0,0,0,0,0,0,0,0,0
1661,G27005300268102,2010-2014,Minnesota,2,15000US270530268102,0,12,0,0,0,0,45,0,0
1662,G27005300268103,2010-2014,Minnesota,3,15000US270530268103,0,0,0,0,0,0,0,0,0
1663,G27005300268104,2010-2014,Minnesota,4,15000US270530268104,0,0,0,0,0,0,0,0,0
1664,G27005300268105,2010-2014,Minnesota,5,15000US270530268105,0,0,0,0,0,0,0,0,0
1665,G27005300268106,2010-2014,Minnesota,6,15000US270530268106,0,0,0,0,0,0,0,0,0
1666,G27005300268111,2010-2014,Minnesota,1,15000US270530268111,24,0,0,14,0,0,0,7,17
1667,G27005300268112,2010-2014,Minnesota,2,15000US270530268112,0,0,0,15,0,0,0,0,0
1668,G27005300268113,2010-2014,Minnesota,3,15000US270530268113,0,17,0,9,0,0,0,0,0
1669,G27005300268114,2010-2014,Minnesota,4,15000US270530268114,0,22,0,0,0,0,0,0,0
1670,G27005300268121,2010-2014,Minnesota,1,15000US270530268121,7,9,0,19,0,0,0,7,0
1671,G27005300268122,2010-2014,Minnesota,2,15000US270530268122,24,9,0,0,0,0,0,24,0
1672,G27005300268123,2010-2014,Minnesota,3,15000US270530268123,29,9,0,7,0,0,8,29,0
1673,G27005300268141,2010-2014,Minnesota,1,15000US270530268141,15,0,0,0,0,0,0,15,0
1674,G27005300268142,2010-2014,Minnesota,2,15000US270530268142,0,0,0,0,0,0,0,0,0
1675,G27005300268143,2010-2014,Minnesota,3,15000US270530268143,12,0,0,0,0,0,0,12,0
1676,G27005300268144,2010-2014,Minnesota,4,15000US270530268144,60,0,0,0,0,0,0,60,0
1677,G27005300268145,2010-2014,Minnesota,5,15000US270530268145,18,16,0,0,0,0,0,18,0
1678,G27005300268151,2010-2014,Minnesota,1,15000US270530268151,30,0,0,0,0,0,0,30,0
1679,G27005300268152,2010-2014,Minnesota,2,15000US270530268152,0,0,0,0,0,0,0,0,0
1680,G27005300268153,2010-2014,Minnesota,3,15000US270530268153,9,0,0,2,0,0,0,9,0
